Date,Open,High,Low,Close,Adj Close,Volume
05/09/2024,57123.4,56844.8,55996.7,56680.2,56680.2,0
04/09/2024,56653.4,58318.9,56956.4,57118.7,57118.7,0
03/09/2024,59109.7,57929.8,55732.1,56734.5,56734.5,0
02/09/2024,57757.5,59799.7,59046.8,59131.2,59131.2,0
01/09/2024,58526.1,57736.6,57185.8,57647.0,57647.0,0
31/08/2024,59237.3,59058.7,58289.1,58604.2,58604.2,0
30/08/2024,59036.3,59447.0,59084.0,59254.6,59254.6,0
29/08/2024,59143.5,59480.7,58923.6,59076.9,59076.9,0
28/08/2024,62764.5,59649.3,58932.1,59192.7,59192.7,0
27/08/2024,62920.6,59448.3,58932.1,59309.4,59309.4,0
26/08/2024,64118.4,63201.4,62671.0,62960.0,62960.0,0
25/08/2024,64108.3,64472.5,63812.9,64095.5,64095.5,0
24/08/2024,63635.4,64458.9,63643.2,64210.3,64210.3,0
23/08/2024,60597.0,64178.0,63643.2,63817.1,63817.1,0
22/08/2024,60552.2,60922.2,60354.4,60581.8,60581.8,0
21/08/2024,59299.9,61213.1,59815.8,60445.6,60445.6,0
20/08/2024,60604.6,59512.4,58831.1,59233.1,59233.1,0
19/08/2024,58743.2,60878.5,59382.1,60587.7,60587.7,0
18/08/2024,59340.4,58760.8,58274.7,58731.8,58731.8,0
17/08/2024,59154.9,60210.3,59395.3,59515.1,59515.1,0
16/08/2024,57892.4,59387.4,58825.5,59041.2,59041.2,0
15/08/2024,58443.1,58374.2,57129.1,57900.2,57900.2,0
14/08/2024,60966.0,59047.2,58076.7,58475.9,58475.9,0
13/08/2024,59030.1,61268.5,60437.2,61064.2,61064.2,0
12/08/2024,58511.4,59908.7,58890.0,58960.6,58960.6,0
11/08/2024,61097.5,59072.8,58283.4,58554.6,58554.6,0
10/08/2024,60441.2,61361.6,60902.1,61116.2,61116.2,0
09/08/2024,61365.8,61344.5,60322.5,60507.3,60507.3,0
08/08/2024,57079.9,61712.3,60818.5,61285.7,61285.7,0
07/08/2024,56883.1,57635.7,54786.9,57209.1,57209.1,0
06/08/2024,55682.9,57260.5,55641.3,56789.1,56789.1,0
05/08/2024,53942.4,56228.6,53998.2,55701.4,55701.4,0
04/08/2024,60731.1,58291.4,52659.8,54162.3,54162.3,0
03/08/2024,61989.0,62184.2,59914.6,60379.5,60379.5,0
02/08/2024,64598.8,61847.5,60532.9,61813.9,61813.9,0
01/08/2024,63941.2,65567.1,63697.1,64471.7,64471.7,0
31/07/2024,66070.9,64827.6,63763.1,64036.6,64036.6,0
30/07/2024,66609.6,66395.5,65912.2,66047.0,66047.0,0
29/07/2024,69350.6,66868.2,65896.9,66545.2,66545.2,0
28/07/2024,67945.1,69762.0,68178.7,69349.9,69349.9,0
27/07/2024,67802.0,68279.0,67392.9,68039.2,68039.2,0
26/07/2024,67049.9,68080.2,67647.0,67792.4,67792.4,0
25/07/2024,64113.7,67438.5,65764.3,67092.0,67092.0,0
24/07/2024,66054.4,65615.9,63914.4,63991.8,63991.8,0
23/07/2024,67649.9,66105.3,65481.1,66054.5,66054.5,0
22/07/2024,67051.3,68468.9,67484.7,67486.8,67486.8,0
21/07/2024,67292.3,68468.9,67787.9,67923.6,67923.6,0
20/07/2024,66583.4,67395.4,66977.0,67192.6,67192.6,0
19/07/2024,63814.4,66825.6,66257.4,66670.6,66670.6,0
18/07/2024,64700.2,64365.0,63326.1,64290.3,64290.3,0
17/07/2024,65621.9,65040.1,63923.3,64919.9,64919.9,0
16/07/2024,64762.8,66051.5,64975.5,65758.0,65758.0,0
15/07/2024,62653.1,64953.4,64457.3,64773.5,64773.5,0
14/07/2024,59483.5,62745.4,60678.8,62704.3,62704.3,0
13/07/2024,57813.8,59837.8,59207.9,59388.6,59388.6,0
12/07/2024,56918.0,57976.9,57770.6,57861.7,57861.7,0
11/07/2024,57566.6,57563.2,56575.7,56919.7,56919.7,0
10/07/2024,58181.8,58350.3,57095.0,57454.5,57454.5,0
09/07/2024,57167.8,58152.7,57376.9,58151.0,58151.0,0
08/07/2024,55174.9,57299.2,56306.3,57200.8,57200.8,0
07/07/2024,57969.3,56017.0,54320.0,55155.5,55155.5,0
06/07/2024,56592.1,58258.7,57860.0,57860.7,57860.7,0
05/07/2024,55226.5,56975.7,56198.0,56399.9,56399.9,0
04/07/2024,59102.9,57471.1,55109.0,55337.8,55337.8,0
03/07/2024,60957.5,60463.0,58055.4,59045.5,59045.5,0
02/07/2024,63118.8,62263.6,60756.9,60947.2,60947.2,0
01/07/2024,63426.4,63257.0,62794.0,63111.8,63111.8,0
30/06/2024,60888.4,63786.8,62583.4,63434.0,63434.0,0
29/06/2024,60738.1,61061.8,60757.7,60917.5,60917.5,0
28/06/2024,61814.6,60979.2,60382.8,60745.0,60745.0,0
27/06/2024,61006.2,62175.4,61478.0,61805.1,61805.1,0
26/06/2024,61934.9,61206.4,60786.4,61028.5,61028.5,0
25/06/2024,61299.1,62469.4,61652.7,61963.8,61963.8,0
24/06/2024,62857.1,61585.5,60262.2,61376.3,61376.3,0
23/06/2024,64420.0,63357.1,62732.8,62914.2,62914.2,0
22/06/2024,64319.4,64518.9,64261.0,64460.6,64460.6,0
21/06/2024,64512.9,64335.6,63944.0,64275.7,64275.7,0
20/06/2024,65179.0,65054.9,64638.5,64696.4,64696.4,0
19/06/2024,65464.7,65706.4,64843.9,65294.2,65294.2,0
18/06/2024,65483.4,65561.2,64843.9,65430.8,65430.8,0
17/06/2024,66231.8,66571.2,64589.4,65502.2,65502.2,0
16/06/2024,66139.5,66893.0,66243.9,66290.6,66290.6,0
15/06/2024,65735.1,66446.4,65895.1,66039.1,66039.1,0
14/06/2024,66736.2,66274.7,65976.2,66235.0,66235.0,0
13/06/2024,67455.8,67018.0,66495.9,66738.9,66738.9,0
12/06/2024,67403.4,68384.6,67014.5,67322.9,67322.9,0
11/06/2024,68456.9,67577.8,66911.5,67389.8,67389.8,0
10/06/2024,69612.3,69573.3,67969.3,68320.5,68320.5,0
09/06/2024,69259.7,69798.1,69426.0,69611.8,69611.8,0
08/06/2024,69439.3,69337.4,69136.7,69275.0,69275.0,0
07/06/2024,70990.7,69514.7,69295.1,69485.6,69485.6,0
06/06/2024,71053.3,70998.0,70668.0,70979.2,70979.2,0
05/06/2024,70838.6,71237.8,70910.1,71053.7,71053.7,0
04/06/2024,69136.7,71224.5,70433.2,70873.9,70873.9,0
03/06/2024,68408.1,69361.6,68707.9,69154.6,69154.6,0
02/06/2024,67712.6,68778.1,67616.8,68441.3,68441.3,0
01/06/2024,67715.0,67893.3,67641.1,67796.6,67796.6,0
31/05/2024,68535.6,67746.5,67449.6,67715.5,67715.5,0
30/05/2024,68093.5,68705.8,68292.7,68611.5,68611.5,0
29/05/2024,68670.2,68183.0,67462.6,68144.4,68144.4,0
28/05/2024,68392.8,69560.7,67496.1,67796.0,67796.0,0
27/05/2024,68872.3,69560.7,67795.6,67914.3,67914.3,0
26/05/2024,69073.2,69283.6,68480.4,68839.7,68839.7,0
25/05/2024,68754.3,69310.6,68849.1,69124.7,69124.7,0
24/05/2024,67876.9,68889.9,68516.1,68759.5,68759.5,0
23/05/2024,69436.6,68002.0,67635.1,67910.7,67910.7,0
22/05/2024,69952.2,69594.4,69166.3,69337.0,69337.0,0
21/05/2024,71272.9,70343.9,69829.5,69917.4,69917.4,0
20/05/2024,66676.0,71872.0,70754.4,71369.6,71369.6,0
19/05/2024,67169.1,66755.5,66076.5,66680.9,66680.9,0
18/05/2024,66951.7,67284.6,66843.6,67151.9,67151.9,0
17/05/2024,65595.8,67048.7,66752.3,66930.2,66930.2,0
16/05/2024,65984.6,65834.2,65121.7,65646.9,65646.9,0
15/05/2024,61945.6,66643.9,65817.0,66032.2,66032.2,0
14/05/2024,62479.7,62018.0,61357.5,61915.9,61915.9,0
13/05/2024,61172.3,63102.6,62386.1,62403.7,62403.7,0
12/05/2024,60929.7,61790.0,60779.0,61071.9,61071.9,0
11/05/2024,60723.8,61101.1,60806.6,60905.6,60905.6,0
10/05/2024,62916.1,61076.9,60673.4,60745.9,60745.9,0
09/05/2024,61678.5,63090.7,62669.2,62864.3,62864.3,0
08/05/2024,62895.6,61773.6,61152.0,61717.8,61717.8,0
07/05/2024,63239.5,62950.0,62166.2,62945.3,62945.3,0
06/05/2024,63875.3,63955.5,62918.3,63238.4,63238.4,0
05/05/2024,63238.0,64459.5,63722.0,63816.5,63816.5,0
04/05/2024,62710.5,64143.8,62923.9,63203.2,63203.2,0
03/05/2024,59727.3,63515.4,62599.1,62703.2,62703.2,0
02/05/2024,57131.4,58560.2,56989.8,57921.5,57921.5,0
01/05/2024,60241.3,58560.2,56989.8,57526.5,57526.5,0
30/04/2024,63646.4,60827.5,59590.2,60222.8,60222.8,0
29/04/2024,62249.1,64700.2,63142.8,63650.4,63650.4,0
28/04/2024,64016.8,63331.8,62469.7,62655.0,62655.0,0
27/04/2024,63081.4,64346.1,63457.9,64057.3,64057.3,0
26/04/2024,64370.4,63916.7,62507.7,63127.6,63127.6,0
25/04/2024,64281.0,64635.0,63927.7,64366.3,64366.3,0
24/04/2024,66597.6,64728.3,63901.7,64341.2,64341.2,0
23/04/2024,66450.0,66882.6,66396.6,66615.3,66615.3,0
22/04/2024,65711.6,67180.0,66499.9,66515.8,66515.8,0
21/04/2024,65190.7,66018.1,64527.5,66003.1,66003.1,0
20/04/2024,64377.0,65375.6,63131.7,64674.8,64674.8,0
19/04/2024,61787.5,64139.3,63131.7,63899.8,63899.8,0
18/04/2024,61657.0,63480.5,59693.3,61830.2,61830.2,0
17/04/2024,63844.6,62171.5,60970.8,61995.9,61995.9,0
16/04/2024,63401.8,64289.5,63608.5,63778.5,63778.5,0
15/04/2024,65158.6,63890.0,62802.5,62919.1,62919.1,0
14/04/2024,63085.6,65875.2,64983.4,65253.9,65253.9,0
13/04/2024,66528.9,64307.9,62174.7,63152.3,63152.3,0
12/04/2024,70985.0,67133.0,65784.7,66980.3,66980.3,0
11/04/2024,70851.6,70972.9,70005.4,70856.7,70856.7,0
10/04/2024,69231.1,69574.9,67570.0,69202.6,69202.6,0
09/04/2024,71723.5,71737.2,68615.0,68721.1,68721.1,0
08/04/2024,69451.6,71737.2,70902.3,71262.2,71262.2,0
07/04/2024,69419.5,69788.6,69110.5,69393.0,69393.0,0
06/04/2024,67797.7,69739.7,68849.4,69409.1,69409.1,0
05/04/2024,67872.1,68053.3,67467.2,67740.6,67740.6,0
04/04/2024,65749.0,68692.2,67472.8,67649.3,67649.3,0
03/04/2024,66227.2,66349.0,65541.0,65674.0,65674.0,0
02/04/2024,66712.8,66135.4,64559.0,66135.4,66135.4,0
01/04/2024,71332.0,71329.3,68175.9,69828.9,69828.9,0
31/03/2024,69918.6,71329.3,70543.6,70615.8,70615.8,0
30/03/2024,69781.0,70143.2,69576.6,69926.6,69926.6,0
29/03/2024,70446.8,70158.9,69736.1,69820.0,69820.0,0
28/03/2024,69302.4,70907.0,70315.6,70447.1,70447.1,0
27/03/2024,70382.1,69913.7,68956.9,69240.4,69240.4,0
26/03/2024,70438.6,70714.1,69839.3,70443.3,70443.3,0
25/03/2024,67322.5,70603.1,69754.8,70508.4,70508.4,0
24/03/2024,63980.1,67288.3,66395.0,66979.5,66979.5,0
23/03/2024,63570.4,64684.0,63938.1,64118.4,64118.4,0
22/03/2024,65968.6,64324.3,63074.9,63389.0,63389.0,0
21/03/2024,66746.4,66133.9,65151.8,65947.2,65947.2,0
20/03/2024,61826.5,68161.7,66463.6,66467.4,66467.4,0
19/03/2024,65860.5,63397.2,61859.5,62394.0,62394.0,0
15/03/2024,73589.3,72398.1,67105.8,68361.4,68361.4,0
14/03/2024,73257.1,72398.1,67110.1,68937.1,68937.1,0
13/03/2024,72034.3,73285.3,72530.5,73237.7,73237.7,0
12/03/2024,71606.2,72193.5,71338.4,72074.4,72074.4,0
11/03/2024,68600.2,72467.1,71519.9,71670.1,71670.1,0
10/03/2024,69169.7,68966.1,67452.8,68506.2,68506.2,0
09/03/2024,68298.6,69676.4,68250.3,69484.5,69484.5,0
08/03/2024,67152.1,68343.7,67923.9,68289.5,68289.5,0
07/03/2024,65862.1,67270.9,66787.8,67072.9,67072.9,0
10/08/2023,29610.8,29489.8,29443.4,29476.1,29476.1,0
09/08/2023,29713.4,29653.6,29562.4,29579.8,29579.8,0
08/08/2023,29189.1,29882.0,29666.0,29706.4,29706.4,0
07/08/2023,29154.2,29253.3,29137.7,29199.3,29199.3,0
06/08/2023,29058.7,29215.2,29011.8,29152.3,29152.3,0
05/08/2023,29082.7,29074.8,29032.3,29056.4,29056.4,0
04/08/2023,29155.9,29139.3,29061.5,29085.5,29085.5,0
03/08/2023,29174.8,29241.8,29109.1,29142.2,29142.2,0
02/08/2023,29627.2,29266.1,29127.1,29155.2,29155.2,0
01/08/2023,28835.3,30025.9,29660.5,29671.7,29671.7,0
31/07/2023,29418.7,29343.1,28834.5,28847.9,28847.9,0
30/07/2023,29316.3,29502.3,29264.9,29437.3,29437.3,0
29/07/2023,29258.9,29400.1,29299.0,29382.4,29382.4,0
28/07/2023,29252.4,29394.2,29299.0,29371.9,29371.9,0
27/07/2023,29405.9,29294.4,29188.6,29215.2,29215.2,0
26/07/2023,29243.8,29450.3,29307.9,29436.8,29436.8,0
25/07/2023,29107.9,29394.4,29109.7,29250.5,29250.5,0
24/07/2023,29717.3,29184.1,29058.7,29116.7,29116.7,0
23/07/2023,29847.4,30098.2,29678.2,29699.0,29699.0,0
22/07/2023,29908.6,29893.7,29735.7,29854.3,29854.3,0
21/07/2023,29898.5,29986.8,29901.6,29926.0,29926.0,0
20/07/2023,29950.0,29945.5,29741.7,29910.6,29910.6,0
19/07/2023,30059.5,30044.8,29895.8,29943.2,29943.2,0
18/07/2023,30077.7,30077.8,29842.3,30070.6,30070.6,0
17/07/2023,30314.2,30242.4,30084.6,30087.2,30087.2,0
16/07/2023,30192.0,30335.9,30197.2,30306.6,30306.6,0
15/07/2023,30297.1,30333.9,30075.4,30225.8,30225.8,0
14/07/2023,31462.5,30395.4,30246.9,30323.5,30323.5,0
13/07/2023,30298.2,31602.6,31343.2,31425.4,31425.4,0
12/07/2023,30591.4,30434.4,30279.7,30285.9,30285.9,0
11/07/2023,30482.5,30654.3,30500.2,30595.4,30595.4,0
10/07/2023,30158.0,30598.5,30367.8,30466.5,30466.5,0
09/07/2023,30289.6,30242.4,29969.1,30179.2,30179.2,0
08/07/2023,30277.1,30404.7,30252.1,30312.4,30312.4,0
07/07/2023,30138.6,30379.9,30262.4,30281.0,30281.0,0
06/07/2023,30499.9,30161.0,29757.4,30114.0,30114.0,0
05/07/2023,30834.0,30559.0,30353.6,30502.8,30502.8,0
04/07/2023,31262.2,30861.7,30756.3,30849.8,30849.8,0
03/07/2023,30756.8,31326.5,31101.8,31241.8,31241.8,0
02/07/2023,30544.1,30790.4,30594.4,30779.8,30779.8,0
01/07/2023,30424.4,30650.1,30481.5,30505.0,30505.0,0
30/06/2023,30664.0,30530.6,30377.6,30393.8,30393.8,0
29/06/2023,30175.2,30858.1,30354.6,30722.2,30722.2,0
28/06/2023,30453.5,30243.8,30051.3,30151.9,30151.9,0
27/06/2023,30371.6,30703.4,30362.5,30460.8,30460.8,0
26/06/2023,30299.5,30485.7,30231.3,30370.1,30370.1,0
25/06/2023,30752.1,30543.1,30012.8,30285.5,30285.5,0
24/06/2023,30749.2,30768.0,30474.1,30768.0,30768.0,0
23/06/2023,30010.7,30793.8,30434.3,30742.5,30742.5,0
22/06/2023,30296.3,30046.6,29822.6,30013.6,30013.6,0
21/06/2023,28710.4,30497.8,29899.0,30299.3,30299.3,0
20/06/2023,26893.1,28985.5,28270.5,28724.6,28724.6,0
19/06/2023,26391.3,27152.7,26798.7,26915.9,26915.9,0
18/06/2023,26546.1,26465.9,26295.1,26411.3,26411.3,0
17/06/2023,26258.4,26543.0,26410.5,26539.8,26539.8,0
16/06/2023,25559.3,26362.7,26183.5,26262.8,26262.8,0
15/06/2023,25061.9,25591.9,25451.4,25564.2,25564.2,0
14/06/2023,25987.0,25205.7,25040.9,25083.1,25083.1,0
13/06/2023,26058.4,26051.2,25914.1,25982.2,25982.2,0
12/06/2023,25795.0,26138.6,25824.0,26083.8,26083.8,0
11/06/2023,25730.4,26006.0,25635.0,25796.6,25796.6,0
10/06/2023,26329.8,25862.3,25728.2,25742.6,25742.6,0
09/06/2023,26490.7,26525.1,26298.9,26336.1,26336.1,0
08/06/2023,26341.5,26592.0,26326.7,26495.3,26495.3,0
07/06/2023,26909.2,26470.6,26231.3,26298.4,26298.4,0
06/06/2023,25733.0,27342.0,26730.6,26892.5,26892.5,0
05/06/2023,26845.4,25791.0,25611.1,25729.8,25729.8,0
04/06/2023,27062.3,27125.5,26817.4,26859.9,26859.9,0
03/06/2023,27146.2,27096.7,26956.1,27062.6,27062.6,0
02/06/2023,27007.5,27246.0,27114.0,27141.6,27141.6,0
01/06/2023,26781.7,26980.0,26541.3,26943.2,26943.2,0
31/05/2023,27658.3,27340.9,26662.3,26777.9,26777.9,0
30/05/2023,27835.5,27825.0,27606.6,27689.8,27689.8,0
29/05/2023,27972.8,27925.7,27605.5,27830.7,27830.7,0
28/05/2023,27188.4,28431.2,28057.8,28060.6,28060.6,0
27/05/2023,26754.6,27172.4,26788.5,27161.9,27161.9,0
26/05/2023,26436.6,26775.2,26639.0,26765.4,26765.4,0
25/05/2023,26186.9,26534.7,26384.4,26438.0,26438.0,0
24/05/2023,26785.5,26381.8,25892.5,26192.6,26192.6,0
23/05/2023,27371.1,27220.7,26686.4,26759.1,26759.1,0
22/05/2023,26645.8,27414.3,26804.1,27381.4,27381.4,0
21/05/2023,27178.1,26780.7,26546.1,26650.7,26650.7,0
20/05/2023,26867.7,27257.1,27066.5,27193.0,27193.0,0
19/05/2023,26802.9,26899.3,26831.3,26867.4,26867.4,0
18/05/2023,27352.9,26914.8,26751.2,26839.2,26839.2,0
17/05/2023,27073.2,27467.0,27296.5,27358.6,27358.6,0
16/05/2023,27083.0,27215.1,26984.1,27102.3,27102.3,0
15/05/2023,27168.1,27295.3,26881.9,27115.5,27115.5,0
14/05/2023,26868.0,27284.3,26752.1,27232.4,27232.4,0
13/05/2023,26783.5,26850.6,26609.9,26845.8,26845.8,0
12/05/2023,26636.6,26974.0,26695.6,26823.7,26823.7,0
11/05/2023,27445.0,27044.0,26559.2,26615.0,26615.0,0
10/05/2023,27691.0,27607.4,27402.7,27451.8,27451.8,0
09/05/2023,27639.5,27808.4,27627.2,27692.2,27692.2,0
08/05/2023,28203.9,27745.6,27552.9,27592.7,27592.7,0
07/05/2023,28806.3,28627.8,28056.2,28184.0,28184.0,0
06/05/2023,29357.3,29122.0,28754.8,28811.3,28811.3,0
05/05/2023,29197.3,29816.4,29353.1,29357.6,29357.6,0
04/05/2023,29100.2,29490.5,28825.3,29179.9,29179.9,0
03/05/2023,28525.8,29187.0,28956.0,29027.6,29027.6,0
02/05/2023,28040.2,28682.7,28370.3,28536.4,28536.4,0
01/05/2023,28563.2,28142.7,27928.2,28020.7,28020.7,0
30/04/2023,29179.8,29329.6,28432.6,28560.9,28560.9,0
29/04/2023,29367.6,29235.1,29095.0,29193.7,29193.7,0
28/04/2023,29420.1,29400.8,29217.4,29367.8,29367.8,0
27/04/2023,28875.0,29587.1,29334.2,29405.0,29405.0,0
26/04/2023,28311.6,29414.0,28392.4,29030.0,29030.0,0
25/04/2023,27390.1,28460.3,28258.5,28336.5,28336.5,0
24/04/2023,27734.5,27576.2,27332.7,27344.5,27344.5,0
23/04/2023,27601.1,27978.8,27434.0,27746.2,27746.2,0
22/04/2023,27234.7,27815.0,27492.1,27556.2,27556.2,0
21/04/2023,28245.8,27336.9,27165.7,27334.0,27334.0,0
20/04/2023,28848.1,28353.4,28109.2,28304.8,28304.8,0
19/04/2023,30212.8,28992.9,28606.0,28846.4,28846.4,0
18/04/2023,29450.7,30408.4,30153.3,30207.2,30207.2,0
17/04/2023,29984.1,29490.0,29149.2,29477.7,29477.7,0
16/04/2023,30254.2,30312.2,29786.1,29983.4,29983.4,0
15/04/2023,30379.1,30322.9,30134.6,30260.9,30260.9,0
14/04/2023,30695.1,30586.5,30302.3,30390.0,30390.0,0
13/04/2023,30079.6,30836.8,30327.6,30706.5,30706.5,0
12/04/2023,29931.1,30153.7,29864.5,30068.5,30068.5,0
11/04/2023,30112.9,30327.6,29851.1,29921.3,29921.3,0
10/04/2023,28280.7,30375.1,29597.8,30081.8,30081.8,0
09/04/2023,28034.8,28422.1,28264.7,28285.6,28285.6,0
08/04/2023,28027.6,28086.2,27932.6,28044.8,28044.8,0
07/04/2023,28042.7,28048.9,27863.8,28013.4,28013.4,0
06/04/2023,28136.1,28102.5,27936.5,28044.7,28044.7,0
05/04/2023,28547.3,28173.5,27903.0,28074.0,28074.0,0
04/04/2023,27860.6,28744.4,28100.8,28525.8,28525.8,0
03/04/2023,27756.5,27945.8,27668.9,27878.4,27878.4,0
02/04/2023,28476.1,28194.7,27608.9,27762.7,27762.7,0
01/04/2023,28473.7,28795.1,28285.6,28466.3,28466.3,0
31/03/2023,28172.9,28795.1,28415.7,28562.0,28562.0,0
30/03/2023,28477.0,28353.3,27927.5,28169.1,28169.1,0
29/03/2023,27369.0,29160.4,28181.2,28541.6,28541.6,0
28/03/2023,26975.0,27456.7,27249.8,27351.2,27351.2,0
27/03/2023,27900.5,27170.1,26847.8,26976.7,26976.7,0
26/03/2023,27529.7,28023.3,27795.3,27914.5,27914.5,0
25/03/2023,27612.8,27638.0,27429.1,27515.1,27515.1,0
24/03/2023,28195.1,27665.1,27432.2,27575.0,27575.0,0
23/03/2023,27343.1,28374.5,28152.6,28229.5,28229.5,0
22/03/2023,28167.3,27431.5,27144.6,27367.1,27367.1,0
21/03/2023,27788.0,28246.4,27960.7,28174.3,28174.3,0
20/03/2023,27269.6,27930.6,27679.9,27762.7,27762.7,0
19/03/2023,27110.0,28050.6,27170.5,27191.3,27191.3,0
18/03/2023,27297.0,27185.8,26914.0,27172.8,27172.8,0
17/03/2023,25602.5,27659.1,27132.6,27332.1,27332.1,0
16/03/2023,24370.8,25884.1,24900.1,25681.5,25681.5,0
15/03/2023,24838.3,24432.0,24147.9,24249.0,24249.0,0
14/03/2023,24281.1,25040.3,24331.5,24727.5,24727.5,0
13/03/2023,22193.1,24453.5,23994.6,24361.2,24361.2,0
12/03/2023,20384.0,22542.5,21904.3,22234.7,22234.7,0
11/03/2023,20347.7,20507.2,20325.3,20391.8,20391.8,0
10/03/2023,19879.5,20669.5,20142.8,20345.9,20345.9,0
09/03/2023,21738.1,20362.0,19813.7,19904.6,19904.6,0
08/03/2023,22144.6,21802.3,21682.8,21737.3,21737.3,0
07/03/2023,22478.0,22274.3,22092.8,22128.8,22128.8,0
06/03/2023,22343.3,22535.1,22384.0,22464.8,22464.8,0
05/03/2023,22449.4,22494.8,22320.2,22344.1,22344.1,0
04/03/2023,22340.6,22636.7,22213.5,22439.3,22439.3,0
03/03/2023,22378.5,22390.3,22326.3,22328.5,22328.5,0
02/03/2023,23538.6,23473.4,22051.9,22352.6,22352.6,0
01/03/2023,23797.2,23780.5,23435.5,23515.4,23515.4,0
28/02/2023,23414.8,23801.1,23025.3,23801.1,23801.1,0
27/02/2023,23491.5,23543.6,23360.2,23408.4,23408.4,0
26/02/2023,23187.7,23634.3,23440.9,23474.6,23474.6,0
25/02/2023,23124.5,23249.6,23066.0,23172.0,23172.0,0
24/02/2023,23948.2,23215.3,23051.0,23107.5,23107.5,0
23/02/2023,24518.1,24123.4,23893.8,23980.0,23980.0,0
22/02/2023,24153.4,24590.4,24127.6,24455.8,24455.8,0
21/02/2023,24902.1,24474.3,23894.7,24137.2,24137.2,0
20/02/2023,24478.3,25081.2,24785.1,24877.8,24877.8,0
19/02/2023,24714.4,24534.8,23868.6,24461.5,24461.5,0
18/02/2023,24628.5,24765.3,24623.6,24690.9,24690.9,0
17/02/2023,23806.8,24772.4,24531.4,24635.8,24635.8,0
16/02/2023,24643.9,23883.3,23373.0,23765.6,23765.6,0
15/02/2023,21696.7,22198.5,22050.8,22112.0,22112.0,0
14/02/2023,21706.7,22198.5,22050.8,22111.1,22111.1,0
13/02/2023,21834.9,21808.1,21681.3,21716.0,21716.0,0
12/02/2023,21781.3,21856.7,21656.9,21831.9,21831.9,0
11/02/2023,21688.0,21879.4,21764.5,21767.7,21767.7,0
10/02/2023,21795.5,21714.6,21605.3,21682.7,21682.7,0
09/02/2023,22566.2,21933.6,21722.6,21801.7,21801.7,0
08/02/2023,23248.5,23003.6,22425.6,22574.3,22574.3,0
07/02/2023,22881.9,23425.1,23233.0,23246.1,23246.1,0
06/02/2023,22872.7,22922.0,22748.2,22872.6,22872.6,0
05/02/2023,23343.1,23423.4,23253.9,23385.6,23385.6,0
04/02/2023,23337.1,23370.0,23253.9,23360.1,23360.1,0
03/02/2023,23513.8,23461.2,23317.5,23334.3,23334.3,0
02/02/2023,23881.7,23581.9,23418.0,23525.8,23525.8,0
01/02/2023,23136.1,24207.2,23694.4,23905.7,23905.7,0
31/01/2023,22859.2,23171.7,23031.9,23128.5,23128.5,0
30/01/2023,23715.6,22900.6,22724.9,22842.7,22842.7,0
29/01/2023,22977.3,23533.5,22973.3,23338.2,23338.2,0
28/01/2023,23093.1,23456.4,22973.3,23127.8,23127.8,0
27/01/2023,22774.4,23182.3,23048.0,23096.9,23096.9,0
26/01/2023,23124.4,23072.1,22602.9,22819.3,22819.3,0
25/01/2023,22646.9,23259.5,23055.2,23174.5,23174.5,0
24/01/2023,23073.6,22714.2,22366.3,22652.7,22652.7,0
23/01/2023,22669.9,23139.2,22878.9,23087.1,23087.1,0
22/01/2023,22756.9,22802.0,22663.8,22744.0,22744.0,0
21/01/2023,22596.9,22959.7,22634.3,22840.4,22840.4,0
20/01/2023,20992.6,22724.8,22461.1,22614.6,22614.6,0
19/01/2023,20809.3,21181.0,21018.6,21053.0,21053.0,0
18/01/2023,21273.2,20858.0,20669.7,20813.9,20813.9,0
17/01/2023,21157.2,21371.2,21136.4,21286.3,21286.3,0
16/01/2023,21151.8,21289.6,20926.2,21157.3,21157.3,0
15/01/2023,20698.8,21414.7,20802.1,21147.6,21147.6,0
14/01/2023,20894.0,20996.0,20590.4,20686.5,20686.5,0
13/01/2023,18833.1,21185.6,19898.6,20913.7,20913.7,0
12/01/2023,18217.3,18882.8,18723.8,18853.9,18853.9,0
11/01/2023,17414.0,18298.8,17915.5,18220.2,18220.2,0
10/01/2023,17218.0,17499.1,17371.1,17410.7,17410.7,0
09/01/2023,17226.3,17232.6,17151.7,17216.1,17216.1,0
08/01/2023,16935.2,17244.2,17107.1,17234.3,17234.3,0
07/01/2023,16937.9,16953.7,16913.8,16936.1,16936.1,0
06/01/2023,16822.1,16979.6,16932.3,16942.6,16942.6,0
05/01/2023,16837.1,16871.2,16804.9,16818.3,16818.3,0
04/01/2023,16861.3,16875.1,16813.6,16836.8,16836.8,0
03/01/2023,16684.9,16890.9,16656.5,16875.0,16875.0,0
02/01/2023,16634.2,16704.7,16652.1,16685.2,16685.2,0
01/01/2023,16517.6,16699.7,16551.0,16638.3,16638.3,0
31/12/2022,16550.1,16557.2,16510.8,16520.3,16520.3,0
30/12/2022,16611.4,16613.6,16543.1,16544.8,16544.8,0
29/12/2022,16568.5,16644.4,16585.0,16607.5,16607.5,0
28/12/2022,16661.1,16584.8,16496.6,16571.1,16571.1,0
27/12/2022,16891.7,16737.1,16585.7,16661.8,16661.8,0
26/12/2022,16877.2,16964.0,16844.9,16884.8,16884.8,0
25/12/2022,16826.1,16914.2,16822.0,16876.3,16876.3,0
24/12/2022,16828.6,16850.8,16816.2,16819.6,16819.6,0
23/12/2022,16839.0,16845.8,16777.8,16830.6,16830.6,0
